crop,district,soil_type,nitrogen,phosphorus,potassium,rainfall,temperature,suitability_score,recommended,expected_yield
wheat,Kapurthala,sandy,191.09216605669727,75.58817338143385,105.23273751850675,1149.3223245768816,34.0442093220339,1.0,1,5545.046810645347
bajra,Rupnagar,clayey,150.0160236543165,122.06270283244199,131.80371801350464,701.0987274426674,28.85348988726339,1.0,1,4679.285138916399
bajra,Faridkot,black,71.07864362156104,119.37729464981557,99.64407907391875,1155.173714524338,23.90354896977844,1.0,1,4027.923149137492
wheat,Shahid Bhagat Singh Nagar,red,64.09838912862892,44.13407163716159,142.9172954481246,1381.6906118435081,32.211885283867424,0.7017632067026751,1,3529.3096385173485
rice,Amritsar,black,234.91221107536097,77.6298462372328,124.07463193717709,754.8822489148823,31.13796249260632,1.0,1,5131.991784382743
wheat,Sangrur,loamy,215.62336580126856,48.08781511181963,167.58514770849462,1286.3577330614814,29.483248966309237,0.8956562624372363,1,4018.568647756816
bajra,Amritsar,loamy,70.51359251671796,71.0549966252841,124.07310225746122,1003.13247255154,22.90794601905339,1.0,1,4687.78396070827
wheat,Fatehgarh Sahib,clayey,226.87530940459425,64.82158460944412,108.51339181676876,914.5160648167922,20.198765502558658,0.9753408790925912,1,4754.471920238167
potato,Mansa,alluvial,126.96072344422065,83.61893836618712,103.03346066250177,1240.6261488943705,32.94458598480444,0.7168139547572379,1,3132.786033255952
rice,Fazilka,black,152.9866699826519,40.97716413719988,44.204237376817254,519.128966437287,22.48622265447831,0.8231576022130668,1,4180.222549943634
wheat,Muktsar,black,166.4287615155597,35.393955092871145,66.02203617481854,811.0024947326802,22.50396606226252,0.835209309966053,1,4510.82368636323
potato,Tarn Taran,sandy,117.13476660781193,117.42075886415067,127.22507465460212,1486.2466719514014,26.221037404512064,0.7987806500236458,1,4409.673741135265
potato,Jalandhar,clayey,84.33878154108992,85.0146577699615,100.03287615579734,1370.5269662693843,29.471283818275644,0.6345663024653713,0,3684.891512738734
bajra,Muktsar,red,189.325454243478,84.44148753014584,188.63162984941243,939.0955652508285,34.706533554055575,1.0,1,4593.066537298091
wheat,Patiala,sandy,90.86327667979405,86.01465831464128,101.27618239822374,518.1240410457298,31.891371703592192,0.891020436246405,1,4577.0423215334895
rice,Bathinda,red,175.6852913229174,109.52211181002383,73.05630519886157,509.97877665844936,30.85165493532368,1.0,1,5497.799230408424
rice,Tarn Taran,loamy,147.01893199590802,63.37169145879253,164.5648944405329,951.294113029255,22.75163294605152,0.9684366259942502,1,4926.554873024023
wheat,Hoshiarpur,red,146.86888525830173,21.737798823721434,99.65567019529965,1147.7742329503421,20.232624959398883,0.7701799943986735,1,3721.901405336592
bajra,Tarn Taran,alluvial,127.88098779577506,90.42892535478322,194.571188048629,566.5647279142229,29.72477011178143,1.0,1,4730.781261949195
rice,Rupnagar,clayey,152.6736420449831,148.59830801450752,69.3632341140583,1442.5459396769052,20.6425633267867,1.0,1,4699.677877964904
wheat,Gurdaspur,sandy,191.32685269351927,68.6824519958422,92.81192878533466,545.3192789608946,25.249174092944596,0.9937259618849629,1,4937.458883826472
bajra,Kapurthala,clayey,182.3368576799713,82.91861786336713,30.90329086361881,1304.4946424318223,31.59214359935506,1.0,1,4706.330480488601
bajra,Hoshiarpur,clayey,159.60647133284803,87.73951476609042,89.53450848542414,1177.473414823473,31.37752821374586,1.0,1,5032.798222565425
potato,Fatehgarh Sahib,sandy,174.09475701039412,116.49291433588134,58.879771028625,694.9751999002892,33.35614275828993,0.7770943391219411,1,4250.778408177775
potato,Bathinda,red,180.82654740557473,135.5866301122013,128.39714826702988,1132.3913243283873,22.34715074005401,0.9112326633657712,1,4732.12961772954
wheat,Mansa,sandy,104.18853966327308,46.29304346818954,83.35055739815064,741.5006279928334,23.22368955554594,0.8110320509571324,1,4584.38727094143
bajra,Kapurthala,loamy,166.93361803316495,37.37457558336734,105.45606203162119,950.7762838863638,34.3774675350161,1.0,1,4937.303169687089
rice,Fazilka,loamy,102.81239693874376,142.0789023285379,138.18362786067365,824.511800175342,24.04267793438409,0.9205244368857871,1,4920.989034844502
rice,Faridkot,alluvial,62.628058585478264,120.98276284293952,169.6801486035011,961.5229275886068,34.74958485227701,0.8213038483592056,1,3905.876191747142
bajra,Sangrur,clayey,189.78976569747712,67.88513779326567,103.49885848856904,531.1490927933911,23.89364673912574,1.0,1,5139.860018919878
bajra,Moga,clayey,206.75447780344984,75.76804113931576,64.18107584849068,1014.2010400093392,31.04343323792825,1.0,1,4374.078891455178
potato,Gurdaspur,red,215.0831328247896,129.83327520817977,72.33148513854529,1076.7023988577564,21.008838709510517,0.8044409240734196,1,4682.323211266241
bajra,Jalandhar,sandy,249.5256594804313,51.39454308339282,36.85964056614895,911.191517994586,21.951210047434206,1.0,1,4675.497152345123
bajra,Kapurthala,sandy,219.83580110034083,72.78153422179437,32.32875356951547,580.2222464557141,24.682945523264056,1.0,1,5095.835552289667
bajra,Muktsar,sandy,51.069232170872894,141.99378670155872,100.51857029612103,902.3349552373328,25.858904113726734,0.9503846231715162,1,4995.202140259245
bajra,SAS Nagar,sandy,185.22507951765806,37.99661413282126,128.40282856605074,1069.4844841722538,33.02616181912073,1.0,1,4405.225610989153
bajra,Fatehgarh Sahib,sandy,143.85704546515808,77.59771710295475,114.00510400844006,1361.045299503312,26.91750351880865,1.0,1,4440.592140773926
wheat,Moga,sandy,239.84013863617827,128.26814724297984,91.61332484469095,1363.641421296616,21.650949263016727,1.0,1,5080.821846410259
potato,Hoshiarpur,sandy,189.42716117836184,104.32306437994602,76.79899628681623,656.206568686622,29.539104902400663,0.8129504691177453,1,4512.757362968408
bajra,Amritsar,black,58.468455754476764,95.36440042263922,106.99488194549383,1448.744395149711,20.909073615723646,0.9914914208582042,1,4894.305780367446
bajra,Tarn Taran,black,242.18402938576494,89.67156025077537,113.04425755218391,901.88719989073,22.30536564266307,1.0,1,4492.79431704665
rice,Patiala,alluvial,178.5155220647268,30.21251802008453,155.89600295411668,594.9084412673462,28.911241708545685,0.8105358000956406,1,4090.204428817799
wheat,Patiala,black,226.1946011279315,134.77892614743388,142.0377197224795,711.231831472931,32.94495247038308,1.0,1,5071.028523456014
potato,Pathankot,sandy,197.48521715413546,57.247541360525986,166.44885309999805,1497.2378999036027,20.45039007994089,0.84120390567794,1,4466.0817179269525
potato,Gurdaspur,red,62.47881371965545,63.58627651017844,41.392811417705694,1475.3431334790705,32.25460860907755,0.4098049695812827,0,2967.357483370113
bajra,Jalandhar,alluvial,111.2102927045576,91.74402773475413,164.19960172530955,916.2180588453493,22.521771925989437,1.0,1,4728.605837989968
bajra,Jalandhar,black,137.69134305011562,88.8845639415084,197.50165148883852,666.0218236428608,21.716472779185377,1.0,1,4984.715589011472
bajra,Gurdaspur,sandy,115.25078360822936,58.91983858169528,69.5260186753313,629.6789782242354,23.84694591525149,1.0,1,5547.70191896875
bajra,Faridkot,red,84.0230834618563,136.77094831392057,162.05656646378094,576.4799554993131,34.80093652251273,1.0,1,4544.573050780153
bajra,Tarn Taran,clayey,215.86284682515188,111.86781937810098,134.92719699924314,655.9808636989331,27.177441743839427,1.0,1,4717.7783632887
bajra,Bathinda,black,104.72808357215433,83.41846141072162,43.98629512710052,959.584057213623,24.596952020642306,1.0,1,5403.200778898018
rice,Jalandhar,red,133.72145498366598,79.59608513708694,153.2510329708502,1074.287575090211,30.008185057912716,0.9968430987251011,1,5180.199085834559
potato,Muktsar,red,247.8902261930113,135.6375104356892,93.14943464614406,695.1665172186504,27.34088806109883,0.8440941612307507,1,4523.869903850011
bajra,Hoshiarpur,black,146.6361726627337,128.96995474063408,91.43864244142168,1359.7946748116456,26.102072014275855,1.0,1,4789.535058581005
rice,Gurdaspur,red,227.9767452946973,126.32131973515384,116.72522467757496,1236.239810133833,27.693455832782142,1.0,1,4214.282991105754
wheat,Tarn Taran,black,244.04706888297537,141.20195856975408,156.07244530680353,779.415884176072,21.974803831898875,1.0,1,4913.297993405531
potato,Bathinda,red,131.31135676162086,137.41480124847578,132.65466703184725,1076.6140071297177,28.381489169365963,0.836125759606606,1,4436.387445147342
wheat,Fazilka,alluvial,100.5596888031546,142.05634480536577,181.97748485798334,837.4803256748982,30.941956547474955,0.9149621945756904,1,3918.9179386964574
bajra,Hoshiarpur,alluvial,154.0148122222301,87.8538904522133,130.1186227407459,1251.6761720229192,29.352167457789445,1.0,1,5334.173635286346
wheat,Rupnagar,loamy,175.4657870181356,117.53454931204949,55.848256462163604,958.3235945875755,25.268290810231715,1.0,1,4987.57642685164
wheat,Mansa,alluvial,171.98831171921034,140.187920935147,163.58814972962344,1089.9478828018089,20.096528172451936,1.0,1,4636.126633207266
bajra,Pathankot,clayey,202.08486233649435,86.67988142071954,149.69415612462765,1435.1720867264933,25.637075237691295,1.0,1,4913.435530002964
potato,Shahid Bhagat Singh Nagar,alluvial,90.88967449285461,64.25350229485376,116.79872876812519,1115.1291405411998,33.65908575821633,0.6097752995751883,0,4180.127089810772
wheat,Ludhiana,red,60.04860196459643,24.538501845309096,123.69719352578325,938.1786132483445,32.58770592470448,0.598451495119523,0,2772.55315913056
potato,Ludhiana,loamy,204.67620955644995,138.94556246013593,62.15364700390739,1422.3674846701028,30.43436978531087,0.7850545657217284,1,4019.619317478564
potato,Gurdaspur,clayey,128.41871538091453,117.60005439743725,51.33267045585562,1272.771419665079,23.55399987359973,0.6757169254033717,0,3977.0707971295683
potato,Fazilka,alluvial,63.23303776688809,22.490213121662876,170.56595536536804,1024.735637661432,31.62866077752424,0.5202987925622212,0,3820.6387035674493
potato,SAS Nagar,sandy,108.5032850952504,63.18672422315181,79.94190404964642,541.4991671830794,29.55642051236664,0.5695656314960238,0,3958.0603070526336
bajra,Fazilka,black,219.62184700312602,143.13099017703223,180.42537000832073,1239.0669759393725,24.16197019587431,1.0,1,5431.20134908299
potato,Faridkot,clayey,141.12383128745032,108.15479802404714,122.3136432473499,846.8859763643856,26.53467185684765,0.8351189991139051,1,4074.7863239143303
wheat,Gurdaspur,sandy,219.90684309758026,31.568662931325065,198.5883324733168,1041.0028989276625,34.772686159506414,0.8169936330063098,1,4620.614430416523
bajra,Pathankot,clayey,235.7261124230788,28.035099889598943,45.701289778934346,662.7909892062294,28.92819251190312,0.9781677765510993,1,4946.754886057957
wheat,Tarn Taran,clayey,230.9532683360236,104.1771404296372,76.41690528572715,677.1925010111911,24.414001049556717,1.0,1,3803.5456116397104
potato,Pathankot,loamy,51.37559244392986,47.618146035411485,142.7990109652869,911.1974888825458,26.036093889489678,0.5285835408974987,0,3006.2701666369294
potato,Pathankot,loamy,138.01160930187976,114.86254784466489,189.83753694711845,1103.796991929096,32.947033066036084,0.929545922479771,1,4955.754383688141
bajra,Tarn Taran,red,196.98516947897883,89.08913884460969,78.95070825491872,992.8195845328246,24.49913104665534,1.0,1,4452.6739844668755
rice,Fatehgarh Sahib,alluvial,230.48260665722069,64.71449925249912,154.61001822784596,1158.6613549397669,33.97332371464221,0.9748309488214244,1,5694.234194978021
bajra,Bathinda,alluvial,154.62860413943304,110.95968817763209,99.8457056128844,1060.5798090010487,34.13988765449946,1.0,1,4927.686254441804
bajra,Fatehgarh Sahib,clayey,165.37147622654004,80.31762076169537,50.18054623654895,1480.5682270607235,23.220438311950332,1.0,1,4877.37222114646
rice,Pathankot,clayey,197.77333542660654,24.217647986134306,141.98199858359376,1032.2918759514544,21.548975133125726,0.7819887999339729,1,4231.056215792992
potato,Tarn Taran,black,246.7134413027326,53.757209063553816,194.85301757565608,931.2338697915578,25.21278192970632,0.8458573635451794,1,3886.7252239880677
potato,Sangrur,loamy,188.40225118933094,79.53076927642363,68.50867642613797,1113.9703063252327,23.792871773751667,0.7289286145902464,1,3169.4964179297367
rice,Muktsar,loamy,65.28797220788954,136.46494355504575,164.96799559619402,658.3039001056144,20.776788330992254,0.8278715363157767,1,4722.947897045463
wheat,Mansa,loamy,216.9181905190544,66.58350536731758,185.1917156052178,1065.6881721410057,22.740085763595022,0.9837309779396075,1,5026.685210891004
rice,Mansa,loamy,105.15148088825626,46.55207865858177,32.84857176370501,1179.1991512011693,21.148523876503084,0.7003003296094082,1,3368.746473318568
potato,Barnala,clayey,237.42178898393541,60.534277804249925,72.46126761590837,1154.1601542860983,29.288585480803725,0.6731357214730395,0,3908.034476313161
wheat,Mansa,black,73.27169703289917,99.66345861974635,189.54196689640628,1161.7777324716385,21.152045724716324,0.8475844371182696,1,4305.827646412952
potato,Sangrur,black,186.27060264826974,142.22381486277075,37.95359364520065,819.6520552920625,26.57265074999533,0.7389592259908584,1,4594.256300521656
wheat,Moga,red,64.02162792825139,71.3837110060505,60.90240742695153,656.8127053168057,32.40953224605869,0.8247447603166701,1,4156.28361596307
wheat,Faridkot,red,94.01773537427731,87.37590293819403,150.7195102773375,595.7290547443973,24.765420463207434,0.8988092231463637,1,4952.856731515372
potato,Ludhiana,sandy,125.92335289033404,61.15627878812465,78.56893098760997,591.3741048604091,24.722387440274733,0.593363374775547,0,3174.7691695300246
wheat,Fatehgarh Sahib,red,135.6915807697591,115.09454032560808,170.16015799277335,646.4362566028161,32.49394573361342,1.0,1,5480.21266338955
wheat,Ludhiana,black,203.62563567617644,85.06205106267336,103.74099622306298,749.5030796827417,28.21207234793478,1.0,1,5056.143947939219
rice,Fatehgarh Sahib,clayey,164.60844012380312,62.27745551590747,36.67580042108089,771.9986053443561,20.09568565109886,0.8743979814543844,1,5100.645349383011
rice,Tarn Taran,alluvial,138.11470560246147,37.2125997545391,94.98288283616793,1119.3434541369113,26.816047317199292,0.8438695226406624,1,4098.617205731894
wheat,Bathinda,loamy,170.7057613002242,105.73577761467253,146.9677447026019,620.387578789089,34.077946752096956,1.0,1,5177.40068823381
potato,Fatehgarh Sahib,black,159.29170834562487,74.23514441339495,57.23835216600607,670.9364024208483,26.272171822441994,0.6598886918763277,0,3178.8074136706014
rice,Jalandhar,alluvial,194.84650952238985,109.75274384843935,87.89262203158248,1304.9637303992545,20.78586943392292,1.0,1,4815.993135589482
wheat,Bathinda,sandy,54.741550728903675,128.54313674027247,195.69740132825376,635.4595367946908,23.47212820647947,0.8018309894540833,1,3826.300708688908
bajra,Barnala,black,57.1860364371946,140.49912502304406,66.32868406695583,920.004074081405,20.145303241114515,0.9843668690955255,1,5111.021668382759
bajra,Fazilka,loamy,207.47439162985458,59.836266951438304,36.84386051156946,1088.3522209831533,25.96526621649582,1.0,1,5268.754629980623
potato,Tarn Taran,clayey,62.37714033609505,89.59783235361466,126.23217989618807,1251.4529444593436,21.979479794359428,0.6579152892402071,0,3071.293425717177
bajra,Ludhiana,red,216.472707932199,124.73434469723445,68.13415500509946,726.0790710105626,32.25957968319855,1.0,1,5024.177115970326
rice,Pathankot,black,140.01172788524505,63.86905626534977,178.01703742776468,583.5249146800188,23.16688913837056,0.9708050298349988,1,3720.4248316113385
potato,Muktsar,black,188.76111139348234,91.85910784436581,66.76258979170991,708.5883677410507,24.44588010312925,0.7666971971797144,1,3916.859966070135
potato,Sangrur,red,79.84989394829478,54.86266780683873,91.38270347797632,908.4555814084825,30.195458252500178,0.5090328877871216,0,3663.2500036270753
rice,Kapurthala,alluvial,245.20653972004075,64.82628900700207,87.34286220570868,811.9119055367053,21.83167273886432,0.9753632809857242,1,4557.653108022826
potato,SAS Nagar,alluvial,98.10631703602975,107.40989962792148,170.43099637320853,1173.092130911217,32.36525670874024,0.8448329779223588,1,3937.8639802772873
wheat,Kapurthala,red,66.40473704229417,24.542102032778498,198.25859027958688,530.0213321490719,26.667923795752394,0.6141627995550508,0,3324.33550848918
potato,Ferozepur,black,245.45598651328945,123.19635350804515,142.1019035539396,1077.8070502510848,32.99152318066752,0.9373369591503611,1,4637.240194816018
wheat,Sangrur,clayey,135.49729081805359,62.93700677527097,125.91940883637113,1350.574528015116,23.022925670094693,0.9663666989298618,1,4135.073099068395
rice,Kapurthala,loamy,75.83488904862207,32.94104666514077,132.54266815449347,1023.6005471526117,23.803761754945537,0.6774420999364215,0,3363.290160268313
bajra,Amritsar,black,206.1838712772181,122.89026031563746,132.41987121958735,1011.6385825190141,20.915107145080924,1.0,1,3704.2249100239724
potato,Gurdaspur,clayey,184.76777965400092,130.09533917576385,85.13599414975806,1176.4837495206043,28.91362740962896,0.8288304650471582,1,4964.627134383113
bajra,Tarn Taran,alluvial,125.62015395749016,38.64139810141603,33.12564416577154,964.0666894045047,34.145928461104575,1.0,1,5366.926064543511
rice,Mansa,loamy,180.44707062648814,52.64041347647181,140.57229230005694,712.3339742868912,21.830111203653335,0.9173353022689134,1,4406.481276760227
bajra,Barnala,clayey,168.8283725512915,73.47869428363661,51.48569180896341,527.8439075774133,29.3409842343925,1.0,1,5136.940471611843
rice,Barnala,black,146.5426946153869,121.06921073371012,144.3840126930526,1224.2545274991332,27.388985078327213,1.0,1,5466.755150275942
wheat,Muktsar,black,168.40336855781257,41.56713316820221,34.19630672817939,862.7536003991521,28.200444924445097,0.7592474408935873,1,4240.804281748722
rice,Rupnagar,alluvial,210.04126953671582,132.1911759887395,55.61687279014174,1351.594319304219,34.87180351764188,1.0,1,5352.449255711811
rice,Faridkot,loamy,111.57727640324988,128.87900842988725,134.46258217697732,1081.1954237209566,23.804533332710573,0.9421661145759256,1,5049.41477082687
rice,Pathankot,sandy,234.85741415893224,62.35704990016302,51.721690974298376,942.3665331024188,20.637048638847997,0.9636049995245859,1,5107.396984645483
potato,Moga,red,118.54618508558144,37.49491472353401,46.05121260228176,1331.5183331122237,33.77596313122337,0.43850190181723375,0,2869.988583568874
wheat,Fatehgarh Sahib,red,228.8530236512828,103.83737768800627,79.00276811845265,798.7828710542516,33.368001095954035,1.0,1,4539.132248191992
wheat,Gurdaspur,red,241.52632925451758,93.5468435797276,117.45842571578201,585.056385489241,28.233092023138997,1.0,1,5071.212293871749
wheat,Barnala,red,247.76710627783288,49.34460409908657,96.2829568694837,980.0473773100856,22.070232305300777,0.9016409719004121,1,4580.358083978155
wheat,Pathankot,sandy,228.26364127205974,80.2958524645984,84.40464381560662,976.4612712393995,24.77456142038521,1.0,1,5131.144456300311
wheat,Sangrur,alluvial,168.46027421241914,110.3049904653228,91.99401495983722,1238.5058785105186,29.999256273190586,1.0,1,5075.8255425738525
bajra,Hoshiarpur,black,135.18754169338789,149.30894147554332,45.72507444962385,1280.3478627401585,30.105526003132347,1.0,1,4602.893929699272
rice,Tarn Taran,black,138.6067412675239,100.22377277572532,174.4930861855449,696.2457167061657,21.883246848477157,1.0,1,6000.0
bajra,Hoshiarpur,black,180.38017311249212,128.21423384333286,195.8304148133837,974.1642962719865,21.000408221081734,1.0,1,4743.122138986291
potato,Jalandhar,sandy,236.50891787049017,88.01769714621373,76.20370773362195,899.1667945110196,28.97892661107006,0.7718755766466591,1,3701.188298531058
potato,Gurdaspur,sandy,77.13766355845586,136.1725829349974,42.6885332835029,1407.7354331775127,34.948484844334736,0.5615737082703977,0,3417.025622987995
bajra,Fazilka,alluvial,117.46056729349728,142.4049908554114,120.0513742384225,1232.3884465975548,33.861615738669194,1.0,1,5250.733462811252
potato,Moga,clayey,132.4559455663331,141.51488901347912,72.64944698141903,620.4473399965655,28.768146698891872,0.7240102715195279,1,3970.636267664892
potato,Tarn Taran,red,117.86105346191349,85.7711150615426,57.52691112747633,1158.1022180564921,34.96624083515301,0.6199760303754084,0,2653.9211664677396
rice,Mansa,alluvial,226.65472028524476,73.92733521777576,95.83664994222302,1159.6902729304743,26.630501313966853,1.0,1,4725.600783312231
bajra,Fazilka,loamy,238.10079057588052,104.33950020072017,192.27620790599784,651.4323143699633,27.161242842205304,1.0,1,5580.371019311685
wheat,Sangrur,loamy,75.36480451008376,70.92651857309616,57.652338567932475,1234.3656764922184,23.13246403241885,0.852752603728602,1,5133.889072369562
wheat,Faridkot,loamy,58.39281468872686,67.27389665952845,46.7610191411292,616.4778496733371,23.81391847167297,0.7762718058173066,1,4214.09355359759
potato,Moga,loamy,129.2625250996441,58.52235424697401,54.38980769306341,651.4455219353573,26.49157226512728,0.5448884813807848,0,2435.642104334776
bajra,Fatehgarh Sahib,loamy,154.73268321092215,61.486053676660134,109.88561324571121,1002.4908768269321,23.01156462135018,1.0,1,5411.152837608301
bajra,Faridkot,clayey,111.39445644180364,45.37563139434473,145.34349867059882,823.0997016663373,34.81624308648783,1.0,1,4738.99634383171
wheat,Mansa,alluvial,194.41321284075707,25.2371174411398,98.92188027365634,1016.2832991976741,28.709678388644512,0.7868434163863801,1,4222.078487484817
rice,Jalandhar,red,207.1850552417827,100.33110278001874,88.11403853467566,1373.8749555210184,20.19360841971488,1.0,1,5189.065222430686
rice,Amritsar,sandy,76.43593155077436,77.18123316279853,139.4726185060943,880.951845023475,20.818481124240485,0.8553973618537638,1,4757.883240266875
bajra,Fazilka,red,231.1077675857802,128.598428936952,63.470938201866204,941.1505522306323,22.991173966378025,1.0,1,5083.121002941325
bajra,Patiala,clayey,209.95667288915666,92.10931322248773,170.40849245350276,1131.4587925830206,31.76608209819196,1.0,1,4391.361262946932
bajra,Moga,black,133.0249879069442,21.863017762710165,111.31703188399449,521.0211067262171,32.294143295987,0.9095890862523351,1,5337.051920012679
rice,Fatehgarh Sahib,clayey,106.67281377822364,128.84083836883636,122.30968254289579,873.8081088670025,29.379949395563496,0.9300563303166016,1,4376.614305718923
potato,Fazilka,black,129.55868818581965,86.52196812491111,112.16002844427528,882.7841004030406,32.58719912106129,0.7488231635213131,1,4320.711870073473
bajra,Muktsar,black,51.466830167236054,23.355221072213624,124.05940873591001,1020.449404165286,34.9187298355289,0.8787626239536851,1,4256.021297584981
rice,Ferozepur,alluvial,214.4678222913695,137.35929243538612,119.2329977433925,951.1931914507237,24.95587210498425,1.0,1,4680.723750231495
bajra,Moga,loamy,65.43750604529359,42.08531951847745,51.580550338345354,623.2837792989468,27.77842532998601,1.0,1,4713.193540348826
potato,Fazilka,red,239.79613340940028,38.53235215430503,94.96371072153677,1054.7318032823543,21.15137092833107,0.6426577656982296,0,3056.7973565129305
bajra,SAS Nagar,sandy,203.19431497103582,73.77822826808385,141.00539672434968,1079.6190972281368,20.333277230383707,1.0,1,5020.927419128993
bajra,Pathankot,alluvial,148.08170383710265,42.035531942587625,38.66572909381521,1117.5291150623116,23.116751314425372,1.0,1,5196.331400247238
wheat,Mansa,clayey,116.39729428654056,121.61223254692213,104.2987587131719,1127.7454148973363,29.71186911118319,0.9540673933001002,1,4631.36666116806
wheat,Moga,alluvial,216.12455208635825,49.20546169342966,97.88653863386784,909.6728692925191,34.673310027898374,0.9009783890163318,1,4966.96086678541
potato,Tarn Taran,sandy,116.83854283462199,115.01314495090085,101.40187073026269,1078.35976311654,32.48917659989197,0.7490293591712088,1,4132.006980434739
rice,Fatehgarh Sahib,clayey,228.0276106893828,104.79576441687652,108.13958155557535,1175.7612928952237,29.279154336409086,1.0,1,5112.801050006742
bajra,Tarn Taran,alluvial,77.04346274257094,107.80928589373532,97.32016428555458,633.0097989073288,22.381051450614642,1.0,1,4767.287186643178
bajra,Kapurthala,sandy,133.6779066756667,66.51546241362709,130.9427074303869,1075.593428640082,22.4218675109636,1.0,1,4530.448014236411
rice,Ferozepur,sandy,164.0573877462781,47.31393507860574,156.18613668288876,525.1990948210696,25.32247783314744,0.8919711194219321,1,4700.224999533959
wheat,Hoshiarpur,red,163.47818883121468,123.51166922933034,154.95428165226997,1110.1079220362346,27.32266512966221,1.0,1,5580.4005752525345
potato,Sangrur,red,232.39191683992664,27.920733823693592,147.98296039797614,682.7511659874359,24.7856761149836,0.7082747515989333,1,4167.588181124345
rice,Fazilka,alluvial,54.7892530540967,96.02761546975282,190.0506203760311,674.4092671114995,27.07474236125893,0.8019487729730782,1,4138.533851172433
bajra,SAS Nagar,clayey,192.88282029409956,67.01412232933579,51.31380936975846,753.6127708597082,29.631297610285987,1.0,1,4982.5331921038905
wheat,Kapurthala,clayey,228.13169109236847,97.60287904371243,167.7273852931494,929.6733633551479,31.24789896932403,1.0,1,4284.404234881198
potato,Hoshiarpur,loamy,115.4841917466896,41.400666720745626,60.799214644503415,1290.691101900168,25.770988647611674,0.47378013933809116,0,3699.8509559294152
rice,Fazilka,loamy,66.31498512227319,31.412470817560795,59.21100826080193,1018.0774980403447,23.209920180474704,0.6466572317082833,0,3038.9743118933475
bajra,Sangrur,red,212.37322480207595,21.802077668671814,140.3943994402258,1168.8765310406854,31.97983670534955,0.9089119740963535,1,5557.10339722733
wheat,Muktsar,clayey,213.21580846867025,22.462902438666095,155.1060521038381,708.3995736183316,21.99392064061974,0.7736328687555529,1,3502.753785766322
potato,Pathankot,alluvial,61.42343267408865,37.89186547178698,30.15800086789338,1403.2236273447072,20.36926975761858,0.3007470440335414,0,2045.8672975264908
rice,Jalandhar,black,201.6080842022433,118.8007208450728,83.14166423441102,910.6826330102829,23.145354161453014,1.0,1,4454.83543466001
bajra,Ferozepur,red,236.9087761431031,59.44012067178731,162.92145520947125,1265.858643884742,30.374834777998124,1.0,1,4961.87611158026
rice,Mansa,clayey,243.04192770914705,75.66391218273247,137.44326543181418,1226.111259344637,25.50442110510801,1.0,1,5166.771801305927
potato,Rupnagar,sandy,179.04371516893278,116.87791654980849,69.47819745322833,905.3253606469533,24.037423564874437,0.7990060903871016,1,4434.600816581107
bajra,Hoshiarpur,black,209.01160352122622,62.08500732935507,160.08295173824663,643.1613578111929,29.865742209139302,1.0,1,4746.285660924239
bajra,Ferozepur,alluvial,117.84813223476726,28.116072546111443,112.64952119783011,609.0136156409287,23.72809731391139,0.9790674727345716,1,5312.36527242036
wheat,Patiala,red,221.73962424891477,131.44002185807284,159.9906615654285,646.6951140151815,30.354842703510936,1.0,1,4765.213725163071
potato,Fazilka,red,115.63201447072156,26.99040051605784,143.79068732092722,731.2799283159554,23.65356688796948,0.5841064813233333,0,3179.4975242882365
potato,Fazilka,red,77.46000654311405,143.8102778118342,85.89984503426359,1162.31373873072,31.27737718935022,0.6444949553854812,0,3508.2212942040055
bajra,SAS Nagar,black,107.88817899364165,121.81800910536823,166.55163379301706,1486.5631141144104,28.967599802685275,1.0,1,5092.175555084202
potato,Bathinda,alluvial,111.4291296208423,131.75834606044327,193.11027110242003,717.7125129781515,21.322282372049667,0.8789126278492234,1,4253.2338154733025
potato,Hoshiarpur,sandy,217.28843849397396,91.35825211320932,62.16328470636033,1220.3839985864458,27.666704577342507,0.7562670969609079,1,3680.9913096746322
rice,Pathankot,sandy,191.87776436487724,33.70217906154009,172.6051565236917,1171.0129805329098,30.45536249006449,0.8271532336263814,1,5226.5203711246395
potato,Patiala,black,195.0743200469715,34.63676064879528,99.32226584904765,1386.3803619601417,20.707950525460685,0.6379744704465512,0,3580.98773274752
bajra,Gurdaspur,sandy,175.92566898771852,132.252999087985,52.4889511006765,1477.5899603450432,28.739429690605483,1.0,1,5074.918219929287
bajra,Sangrur,loamy,94.30345442262116,27.301061287430702,73.45864594521146,1027.56364899942,22.57394550597785,0.9700117920825634,1,4823.379254187612
potato,Fazilka,alluvial,246.54790818207718,52.49647581294786,42.471891468132455,1163.146248975209,28.93049555235309,0.5892204269348403,0,2853.108663564336
rice,Sangrur,red,132.14184907833325,126.29103917958321,182.15962267997162,1353.2424691971175,30.103198671970862,0.9929428372304524,1,4803.725924291402
potato,Barnala,black,152.57494846105354,61.711090557479665,131.32851967936153,1495.7344520513232,26.528934194848308,0.7464721459352465,1,3712.7756403725584
bajra,Pathankot,sandy,60.946541384997175,46.551473827895755,101.17817436570631,719.634928594569,20.003405573273835,1.0,1,4714.127729203828
wheat,Moga,loamy,194.80583775458425,140.74503488942509,103.1910895552163,619.1406719960481,27.685892310981597,1.0,1,5208.511962005526
wheat,Kapurthala,sandy,174.26612483114147,113.43335472408631,48.80261180843734,535.5902308064764,34.91495454028572,0.9920174120562489,1,5469.2067019959895
